"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17653","Native 8",24,"spillover","rp",3,2352,-0.5,"spillover rp",0,2352,0.5,0.5
"17655","Native 8",21,"spillover","rp",4,169,-0.5,"spillover rp",0,169,-0.5,0.5
"17656","Native 9",4,"spillover","rp",4,502,-0.5,"spillover rp",0,502,-0.5,0.5
"17662","Native 9",2,"spillover","rp",2,414,-0.5,"spillover rp",0,414,-0.5,-0.5
"17664","Native 9",19,"spillover","rp",3,202,-0.5,"spillover rp",0,202,0.5,0.5
"17665","Native 9",7,"spillover","rp",3,659,-0.5,"spillover rp",0,659,0.5,0.5
"17667","Native 9",14,"spillover","rp",2,407,-0.5,"spillover rp",0,407,-0.5,-0.5
"17669","Native 9",21,"spillover","rp",1,284,-0.5,"spillover rp",0,284,0.5,-0.5
"17672","Native 9",12,"spillover","rp",4,439,-0.5,"spillover rp",0,439,-0.5,0.5
"17676","Native 9",20,"spillover","rp",4,1158,-0.5,"spillover rp",0,1158,-0.5,0.5
"17677","Native 9",23,"spillover","rp",3,4258,-0.5,"spillover rp",0,4258,0.5,0.5
"17678","Native 9",24,"spillover","rp",4,299,-0.5,"spillover rp",0,299,-0.5,0.5
"17680","Native 9",1,"spillover","rp",1,702,-0.5,"spillover rp",0,702,0.5,-0.5
"17681","Native 9",22,"spillover","rp",2,619,-0.5,"spillover rp",0,619,-0.5,-0.5
"17682","Native 9",5,"spillover","rp",1,915,-0.5,"spillover rp",0,915,0.5,-0.5
"17687","Native 9",18,"spillover","rp",2,345,-0.5,"spillover rp",0,345,-0.5,-0.5
"17688","Native 9",8,"spillover","rp",4,867,-0.5,"spillover rp",0,867,-0.5,0.5
"17692","Native 9",3,"spillover","rp",3,508,-0.5,"spillover rp",0,508,0.5,0.5
"17693","Native 9",13,"spillover","rp",1,1024,-0.5,"spillover rp",0,1024,0.5,-0.5
"17695","Native 9",11,"spillover","rp",3,370,-0.5,"spillover rp",0,370,0.5,0.5
"17698","Native 9",9,"spillover","rp",1,413,-0.5,"spillover rp",0,413,0.5,-0.5
"17699","Native 9",16,"spillover","rp",4,218,-0.5,"spillover rp",0,218,-0.5,0.5
"17700","Native 9",15,"spillover","rp",3,410,-0.5,"spillover rp",0,410,0.5,0.5
"17701","Native 9",6,"spillover","rp",2,185,-0.5,"spillover rp",0,185,-0.5,-0.5
"17702","Native 9",17,"spillover","rp",1,187,-0.5,"spillover rp",0,187,0.5,-0.5
"17703","Native 9",10,"spillover","rp",2,347,-0.5,"spillover rp",0,347,-0.5,-0.5
"17704","Native 10",20,"spillover","rp",1,1813,-0.5,"spillover rp",0,1813,0.5,-0.5
"17707","Native 10",11,"spillover","rp",4,351,-0.5,"spillover rp",0,351,-0.5,0.5
"17713","Native 10",9,"spillover","rp",2,1535,-0.5,"spillover rp",0,1535,-0.5,-0.5
"17715","Native 10",14,"spillover","rp",3,700,-0.5,"spillover rp",0,700,0.5,0.5
"17718","Native 10",19,"spillover","rp",4,397,-0.5,"spillover rp",0,397,-0.5,0.5
"17723","Native 10",10,"spillover","rp",3,5940,-0.5,"spillover rp",0,5940,0.5,0.5
"17724","Native 10",6,"spillover","rp",3,504,-0.5,"spillover rp",0,504,0.5,0.5
"17725","Native 10",22,"spillover","rp",3,1393,-0.5,"spillover rp",0,1393,0.5,0.5
"17726","Native 10",17,"spillover","rp",2,1126,-0.5,"spillover rp",0,1126,-0.5,-0.5
"17728","Native 10",18,"spillover","rp",3,634,-0.5,"spillover rp",0,634,0.5,0.5
"17729","Native 10",12,"spillover","rp",1,853,-0.5,"spillover rp",0,853,0.5,-0.5
"17730","Native 10",15,"spillover","rp",4,483,-0.5,"spillover rp",0,483,-0.5,0.5
"17731","Native 10",1,"spillover","rp",2,757,-0.5,"spillover rp",0,757,-0.5,-0.5
"17733","Native 10",4,"spillover","rp",1,737,-0.5,"spillover rp",0,737,0.5,-0.5
"17734","Native 10",21,"spillover","rp",2,791,-0.5,"spillover rp",0,791,-0.5,-0.5
"17738","Native 10",3,"spillover","rp",4,1399,-0.5,"spillover rp",0,1399,-0.5,0.5
"17740","Native 10",23,"spillover","rp",4,613,-0.5,"spillover rp",0,613,-0.5,0.5
"17741","Native 10",5,"spillover","rp",2,440,-0.5,"spillover rp",0,440,-0.5,-0.5
"17742","Native 10",24,"spillover","rp",1,602,-0.5,"spillover rp",0,602,0.5,-0.5
"17744","Native 10",16,"spillover","rp",1,1196,-0.5,"spillover rp",0,1196,0.5,-0.5
"17745","Native 10",7,"spillover","rp",4,1341,-0.5,"spillover rp",0,1341,-0.5,0.5
"17749","Native 10",2,"spillover","rp",3,1018,-0.5,"spillover rp",0,1018,0.5,0.5
"17750","Native 10",8,"spillover","rp",1,558,-0.5,"spillover rp",0,558,0.5,-0.5
"17751","Native 10",13,"spillover","rp",2,1816,-0.5,"spillover rp",0,1816,-0.5,-0.5
"17754","Native 11",12,"spillover","rp",2,680,-0.5,"spillover rp",0,680,-0.5,-0.5
"17755","Native 11",23,"spillover","rp",1,1086,-0.5,"spillover rp",0,1086,0.5,-0.5
"17756","Native 11",18,"spillover","rp",4,324,-0.5,"spillover rp",0,324,-0.5,0.5
"17757","Native 11",21,"spillover","rp",3,0,-0.5,"spillover rp",1,NA,0.5,0.5
"17758","Native 11",13,"spillover","rp",3,694,-0.5,"spillover rp",0,694,0.5,0.5
"17759","Native 11",8,"spillover","rp",2,491,-0.5,"spillover rp",0,491,-0.5,-0.5
"17763","Native 11",19,"spillover","rp",1,366,-0.5,"spillover rp",0,366,0.5,-0.5
"17767","Native 11",3,"spillover","rp",1,573,-0.5,"spillover rp",0,573,0.5,-0.5
"17774","Native 11",4,"spillover","rp",2,5909,-0.5,"spillover rp",0,5909,-0.5,-0.5
"17778","Native 11",22,"spillover","rp",4,832,-0.5,"spillover rp",0,832,-0.5,0.5
"17779","Native 11",11,"spillover","rp",1,340,-0.5,"spillover rp",0,340,0.5,-0.5
"17780","Native 11",6,"spillover","rp",4,401,-0.5,"spillover rp",0,401,-0.5,0.5
"17781","Native 11",17,"spillover","rp",3,159,-0.5,"spillover rp",0,159,0.5,0.5
"17783","Native 11",7,"spillover","rp",1,297,-0.5,"spillover rp",0,297,0.5,-0.5
"17784","Native 11",24,"spillover","rp",2,157,-0.5,"spillover rp",0,157,-0.5,-0.5
"17785","Native 11",15,"spillover","rp",1,686,-0.5,"spillover rp",0,686,0.5,-0.5
"17787","Native 11",9,"spillover","rp",3,0,-0.5,"spillover rp",1,NA,0.5,0.5
"17789","Native 11",5,"spillover","rp",3,283,-0.5,"spillover rp",0,283,0.5,0.5
"17790","Native 11",16,"spillover","rp",2,162,-0.5,"spillover rp",0,162,-0.5,-0.5
"17792","Native 11",1,"spillover","rp",3,468,-0.5,"spillover rp",0,468,0.5,0.5
"17793","Native 11",2,"spillover","rp",4,1257,-0.5,"spillover rp",0,1257,-0.5,0.5
"17794","Native 11",10,"spillover","rp",4,352,-0.5,"spillover rp",0,352,-0.5,0.5
"17796","Native 11",14,"spillover","rp",4,1462,-0.5,"spillover rp",0,1462,-0.5,0.5
"17797","Native 11",20,"spillover","rp",2,501,-0.5,"spillover rp",0,501,-0.5,-0.5
"17800","Native 12",18,"spillover","rp",3,290,-0.5,"spillover rp",0,290,0.5,0.5
"17801","Native 12",7,"spillover","rp",4,1702,-0.5,"spillover rp",0,1702,-0.5,0.5
"17805","Native 12",8,"spillover","rp",1,159,-0.5,"spillover rp",0,159,0.5,-0.5
"17807","Native 12",10,"spillover","rp",3,694,-0.5,"spillover rp",0,694,0.5,0.5
