"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"10079","Native 11",23,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"10080","Native 11",18,"disamb","rp",4,652,-0.5,"disamb rp",0,652,-0.5,0.5
"10081","Native 11",21,"disamb","rp",3,3270,-0.5,"disamb rp",0,3270,0.5,0.5
"10082","Native 11",13,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"10083","Native 11",8,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"10087","Native 11",19,"disamb","rp",1,284,-0.5,"disamb rp",0,284,0.5,-0.5
"10091","Native 11",3,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"10098","Native 11",4,"disamb","rp",2,702,-0.5,"disamb rp",0,702,-0.5,-0.5
"10102","Native 11",22,"disamb","rp",4,363,-0.5,"disamb rp",0,363,-0.5,0.5
"10103","Native 11",11,"disamb","rp",1,912,-0.5,"disamb rp",0,912,0.5,-0.5
"10104","Native 11",6,"disamb","rp",4,358,-0.5,"disamb rp",0,358,-0.5,0.5
"10105","Native 11",17,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"10107","Native 11",7,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"10108","Native 11",24,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"10109","Native 11",15,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"10111","Native 11",9,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"10113","Native 11",5,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"10114","Native 11",16,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"10116","Native 11",1,"disamb","rp",3,371,-0.5,"disamb rp",0,371,0.5,0.5
"10117","Native 11",2,"disamb","rp",4,649,-0.5,"disamb rp",0,649,-0.5,0.5
"10118","Native 11",10,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"10120","Native 11",14,"disamb","rp",4,0,-0.5,"disamb rp",1,NA,-0.5,0.5
"10121","Native 11",20,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"10124","Native 12",18,"disamb","rp",3,148,-0.5,"disamb rp",0,148,0.5,0.5
"10125","Native 12",7,"disamb","rp",4,170,-0.5,"disamb rp",0,170,-0.5,0.5
"10129","Native 12",8,"disamb","rp",1,193,-0.5,"disamb rp",0,193,0.5,-0.5
"10131","Native 12",10,"disamb","rp",3,146,-0.5,"disamb rp",0,146,0.5,0.5
"10136","Native 12",22,"disamb","rp",3,185,-0.5,"disamb rp",0,185,0.5,0.5
"10137","Native 12",4,"disamb","rp",1,155,-0.5,"disamb rp",0,155,0.5,-0.5
"10141","Native 12",23,"disamb","rp",4,178,-0.5,"disamb rp",0,178,-0.5,0.5
"10143","Native 12",3,"disamb","rp",4,241,-0.5,"disamb rp",0,241,-0.5,0.5
"10144","Native 12",17,"disamb","rp",2,180,-0.5,"disamb rp",0,180,-0.5,-0.5
